order_id,customer_name,customer_email,order_date,total_amount,status,item_index,item_name,category,quantity,price,item_type,is_opened,return_request_date,return_reason,return_status,refund_amount,refund_date,transaction_id,restocking_fee_applied
ORD-000008,Brenda Nelson,christopher.perez302@inbox.com,2026-07-05,2298.48,delivered,0,"Bluetooth Speaker",Electronics,3,214.96,physical,True,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-20,"Item damaged in shipping",denied,0.0,,,False
ORD-000008,Brenda Nelson,christopher.perez302@inbox.com,2026-07-05,2298.48,delivered,1,"Tablet Stand",Electronics,3,364.92,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-16,"Received duplicate",approved,1094.76,2026-06-19,refund_8d4d286bc4eb,False
ORD-000008,Brenda Nelson,christopher.perez302@inbox.com,2026-07-05,2298.48,delivered,2,"Bluetooth Speaker",Electronics,2,279.42,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-26,"Not as described",approved,558.84,2026-07-03,refund_03675a1440f5,False
ORD-000012,Brenda Nelson,christopher.perez302@inbox.com,2026-06-17,2268.68,delivered,0,"Tablet Stand",Electronics,2,238.15,physical,False,,,,,,,,,
ORD-000012,Brenda Nelson,christopher.perez302@inbox.com,2026-06-17,2268.68,delivered,1,"Running Shoes",Apparel,3,395.92,physical,True,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-18,"Received duplicate",pending,1187.76,,,False
ORD-000012,Brenda Nelson,christopher.perez302@inbox.com,2026-06-17,2268.68,delivered,2,"Running Shoes",Apparel,2,302.31,physical,False,,,,,,,,,
ORD-000028,Brenda Nelson,christopher.perez302@inbox.com,2026-06-27,1202.17,delivered,0,"Bluetooth Speaker",Electronics,1,127.64,physical,False,,,,,,,,,
ORD-000028,Brenda Nelson,christopher.perez302@inbox.com,2026-06-27,1202.17,delivered,1,"Coffee Maker",Home & Kitchen,2,441.28,physical,False,,,,,,,,,
ORD-000028,Brenda Nelson,christopher.perez302@inbox.com,2026-06-27,1202.17,delivered,2,"Wireless Headphones",Electronics,3,63.99,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-28,"Wrong size",pending,191.97,,,False
ORD-000040,Brenda Nelson,christopher.perez302@inbox.com,2026-06-27,1892.29,shipped,0,"Bluetooth Speaker",Electronics,3,105.66,physical,True,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-19,"Changed mind",processing,269.43,2026-06-26,,True
ORD-000040,Brenda Nelson,christopher.perez302@inbox.com,2026-06-27,1892.29,shipped,1,"Tablet Stand",Electronics,1,397.66,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-24,"Defective product",completed,397.66,2026-06-29,refund_e8ea8daa595a,False
ORD-000040,Brenda Nelson,christopher.perez302@inbox.com,2026-06-27,1892.29,shipped,2,"Backpack",Apparel,3,309.79,physical,True,,,,,,,,,
ORD-000040,Brenda Nelson,christopher.perez302@inbox.com,2026-06-27,1892.29,shipped,3,"Tablet Stand",Electronics,1,248.28,physical,False,,,,,,,,,
ORD-000043,Robert Smith,laura.roberts619@outlook.com,2026-07-02,2865.56,processing,0,"Kitchen Blender",Home & Kitchen,2,48.35,physical,False,,,,,,,,,
ORD-000043,Robert Smith,laura.roberts619@outlook.com,2026-07-02,2865.56,processing,1,"Bluetooth Speaker",Electronics,2,319.7,physical,True,,,,,,,,,
ORD-000043,Robert Smith,laura.roberts619@outlook.com,2026-07-02,2865.56,processing,2,"Tablet Stand",Electronics,3,176.03,physical,False,,,,,,,,,
ORD-000043,Robert Smith,laura.roberts619@outlook.com,2026-07-02,2865.56,processing,3,"Coffee Maker",Home & Kitchen,3,404.03,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-07-07,"Better price elsewhere",completed,1212.09,2026-07-14,refund_13925cbe64bd,False
ORD-000043,Robert Smith,laura.roberts619@outlook.com,2026-07-02,2865.56,processing,4,"Bluetooth Speaker",Electronics,3,129.76,physical,False,,,,,,,,,
ORD-000050,Robert Smith,laura.roberts619@outlook.com,2026-06-22,1615.17,delivered,0,"Online Course: Web Development",Education,1,56.39,digital,False,,,,,,,,,
ORD-000050,Robert Smith,laura.roberts619@outlook.com,2026-06-22,1615.17,delivered,1,"Tablet Stand",Electronics,3,164.4,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-10,"Received duplicate",denied,0.0,,,False
ORD-000050,Robert Smith,laura.roberts619@outlook.com,2026-06-22,1615.17,delivered,2,"E-book: Python Programming",Books,1,12.58,digital,True,,,,,,,,,
ORD-000050,Robert Smith,laura.roberts619@outlook.com,2026-06-22,1615.17,delivered,3,"Running Shoes",Apparel,3,351.0,physical,False,,,,,,,,,
ORD-000004,Pamela Torres,david.nelson767@mail.com,2026-06-19,1652.37,cancelled,0,"Tablet Stand",Electronics,3,415.12,physical,True,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-21,"Not working as expected",pending,1245.36,,,False
ORD-000004,Pamela Torres,david.nelson767@mail.com,2026-06-19,1652.37,cancelled,1,"Tablet Stand",Electronics,3,135.67,physical,False,,,,,,,,,
ORD-000042,Pamela Torres,david.nelson767@mail.com,2026-05-30,1380.29,delivered,0,"Wireless Headphones",Electronics,1,337.76,physical,True,,,,,,,,,
ORD-000042,Pamela Torres,david.nelson767@mail.com,2026-05-30,1380.29,delivered,1,"Coffee Maker",Home & Kitchen,3,170.51,physical,True,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-17,"Changed mind",completed,434.8,2026-06-20,refund_15f10d86f56e,True
ORD-000042,Pamela Torres,david.nelson767@mail.com,2026-05-30,1380.29,delivered,2,"Backpack",Apparel,2,87.86,physical,False,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-17,"Not working as expected",processing,175.72,2026-06-21,,False
ORD-000042,Pamela Torres,david.nelson767@mail.com,2026-05-30,1380.29,delivered,3,"Bluetooth Speaker",Electronics,2,108.95,physical,True,,,,,,,,,
,,,,,,,,,,,,,,,,,2026-06-12,"Wrong size",completed,185.22,2026-06-19,refund_4177c2d8582a,True
ORD-000042,Pamela Torres,david.nelson767@mail.com,2026-05-30,1380.29,delivered,4,"Music Album: Best Hits",Entertainment,2,68.69,digital,False,,,,,,,,,
